record_id,customer_id,city_id,month,avg_signal_strength_dbm,dropped_call_rate_pct,avg_download_speed_mbps,network_downtime_hours
NQ00046618,C0015540,CT0030,03-2026,-78.2,3.01,13.8,1.15
NQ00046619,C0015540,CT0030,02-2026,-78.2,5.02,56.5,0.82
NQ00046620,C0015540,CT0030,01-2026,-78.2,4.45,34.6,0.84
NQ00046621,C0015541,CT0060,03-2026,-77.9,5.29,27.6,2.38
NQ00046622,C0015541,CT0060,02-2026,-77.9,3.55,46.2,1.66
NQ00046623,C0015541,CT0060,01-2026,-77.9,2.19,18.7,0.67
NQ00046624,C0015542,CT0011,03-2026,-71.8,3.77,41.2,1.75
NQ00046625,C0015542,CT0011,02-2026,-71.8,1.76,61.2,0.24
NQ00046626,C0015542,CT0011,01-2026,-71.8,4.31,74.3,0.96
NQ00046627,C0015543,CT0054,03-2026,-70.4,1.89,60.4,0.6
NQ00046628,C0015543,CT0054,02-2026,-70.4,3.79,53.2,1.22
NQ00046629,C0015543,CT0054,01-2026,-70.4,2.41,61.9,1.19
NQ00046630,C0015544,CT0021,03-2026,-77.6,3.73,58.5,1.87
NQ00046631,C0015544,CT0021,02-2026,-77.6,2.31,52.3,0.93
NQ00046632,C0015544,CT0021,01-2026,-77.6,4.19,41.0,0.47
NQ00046633,C0015545,CT0055,03-2026,-72.0,2.22,62.7,0.46
NQ00046634,C0015545,CT0055,02-2026,-72.0,1.48,29.8,1.44
NQ00046635,C0015545,CT0055,01-2026,-72.0,2.73,63.0,0.7
NQ00046636,C0015546,CT0060,03-2026,-72.1,3.96,13.0,0.06
NQ00046637,C0015546,CT0060,02-2026,-72.1,1.96,25.3,0.28
NQ00046638,C0015546,CT0060,01-2026,-72.1,2.13,17.0,1.77
NQ00046639,C0015547,CT0040,03-2026,-68.4,3.26,59.5,0.23
NQ00046640,C0015547,CT0040,02-2026,-68.4,1.72,17.4,0.3
NQ00046641,C0015547,CT0040,01-2026,-68.4,2.89,80.9,0.25
NQ00046642,C0015548,CT0003,03-2026,-57.8,0.83,32.5,0.6
NQ00046643,C0015548,CT0003,02-2026,-57.8,0.63,54.6,0.16
NQ00046644,C0015548,CT0003,01-2026,-57.8,0.99,64.7,0.24
NQ00046645,C0015549,CT0025,03-2026,-69.6,3.35,40.9,1.02
NQ00046646,C0015549,CT0025,02-2026,-69.6,2.28,43.0,1.29
NQ00046647,C0015549,CT0025,01-2026,-69.6,3.34,52.9,0.82
NQ00046648,C0015550,CT0007,03-2026,-73.0,3.93,56.9,0.97
NQ00046649,C0015550,CT0007,02-2026,-73.0,3.33,71.5,0.83
NQ00046650,C0015550,CT0007,01-2026,-73.0,4.27,66.2,0.72
NQ00046651,C0015551,CT0052,03-2026,-73.9,1.66,50.2,0.24
NQ00046652,C0015551,CT0052,02-2026,-73.9,4.72,65.1,0.53
NQ00046653,C0015551,CT0052,01-2026,-73.9,4.08,55.4,0.14
NQ00046654,C0015552,CT0019,03-2026,-63.1,1.08,79.3,0.47
NQ00046655,C0015552,CT0019,02-2026,-63.1,1.78,41.5,0.63
NQ00046656,C0015552,CT0019,01-2026,-63.1,1.53,42.3,0.87
NQ00046657,C0015553,CT0022,03-2026,-66.5,1.4,31.7,0.56
NQ00046658,C0015553,CT0022,02-2026,-66.5,2.07,72.3,0.52
NQ00046659,C0015553,CT0022,01-2026,-66.5,2.79,51.8,0.24
NQ00046660,C0015554,CT0052,03-2026,-58.7,1.51,86.6,0.08
NQ00046661,C0015554,CT0052,02-2026,-58.7,1.35,21.6,0.7
NQ00046662,C0015554,CT0052,01-2026,-58.7,1.65,47.0,0.02
NQ00046663,C0015555,CT0008,03-2026,-54.9,0.53,81.7,0.17
NQ00046664,C0015555,CT0008,02-2026,-54.9,0.4,89.2,0.03
NQ00046665,C0015555,CT0008,01-2026,-54.9,0.93,63.4,0.24
NQ00046666,C0015556,CT0020,03-2026,-74.6,4.35,40.0,2.33
NQ00046667,C0015556,CT0020,02-2026,-74.6,3.61,62.1,0.56
NQ00046668,C0015556,CT0020,01-2026,-74.6,2.16,35.2,0.47
NQ00046669,C0015557,CT0033,03-2026,-59.7,1.71,76.8,0.78
NQ00046670,C0015557,CT0033,02-2026,-59.7,1.58,88.2,0.35
NQ00046671,C0015557,CT0033,01-2026,-59.7,1.84,34.7,0.33
NQ00046672,C0015558,CT0032,03-2026,-72.6,2.83,50.2,0.4
NQ00046673,C0015558,CT0032,02-2026,-72.6,4.02,50.3,1.8
NQ00046674,C0015558,CT0032,01-2026,-72.6,2.31,63.8,0.73
NQ00046675,C0015559,CT0008,03-2026,-71.2,4.13,57.4,0.55
NQ00046676,C0015559,CT0008,02-2026,-71.2,2.84,54.4,0.95
NQ00046677,C0015559,CT0008,01-2026,-71.2,3.86,32.6,0.33
NQ00046678,C0015560,CT0017,03-2026,-72.6,3.07,49.7,0.24
NQ00046679,C0015560,CT0017,02-2026,-72.6,4.43,45.1,0.23
NQ00046680,C0015560,CT0017,01-2026,-72.6,3.23,58.1,1.4
NQ00046681,C0015561,CT0012,03-2026,-68.3,2.93,28.4,0.52
NQ00046682,C0015561,CT0012,02-2026,-68.3,3.5,42.3,0.26
NQ00046683,C0015561,CT0012,01-2026,-68.3,1.24,18.5,0.22
NQ00046684,C0015562,CT0057,03-2026,-78.1,2.08,42.5,1.62
NQ00046685,C0015562,CT0057,02-2026,-78.1,3.05,11.0,0.64
NQ00046686,C0015562,CT0057,01-2026,-78.1,2.69,18.3,1.47
NQ00046687,C0015563,CT0016,03-2026,-71.9,2.56,64.7,0.43
NQ00046688,C0015563,CT0016,02-2026,-71.9,3.02,71.4,0.44
NQ00046689,C0015563,CT0016,01-2026,-71.9,2.78,63.1,0.04
NQ00046690,C0015564,CT0011,03-2026,-65.8,3.15,60.9,0.32
NQ00046691,C0015564,CT0011,02-2026,-65.8,1.8,48.0,1.67
NQ00046692,C0015564,CT0011,01-2026,-65.8,1.17,40.8,0.22
NQ00046693,C0015565,CT0052,03-2026,-66.9,3.2,63.7,0.74
NQ00046694,C0015565,CT0052,02-2026,-66.9,1.41,59.7,0.66
NQ00046695,C0015565,CT0052,01-2026,-66.9,2.86,54.6,0.43
NQ00046696,C0015566,CT0035,03-2026,-69.1,1.93,19.5,0.4
NQ00046697,C0015566,CT0035,02-2026,-69.1,1.83,40.8,1.35
NQ00046698,C0015566,CT0035,01-2026,-69.1,2.2,48.6,0.82
NQ00046699,C0015567,CT0065,03-2026,-82.8,5.09,40.0,1.0
NQ00046700,C0015567,CT0065,02-2026,-82.8,5.52,24.3,1.37
NQ00046701,C0015567,CT0065,01-2026,-82.8,2.86,22.2,1.84
NQ00046702,C0015568,CT0038,03-2026,-66.3,2.06,57.4,1.85
NQ00046703,C0015568,CT0038,02-2026,-66.3,2.03,20.0,1.16
NQ00046704,C0015568,CT0038,01-2026,-66.3,2.15,57.7,1.74
NQ00046705,C0015569,CT0033,03-2026,-55.2,0.36,108.9,0.15
NQ00046706,C0015569,CT0033,02-2026,-55.2,0.44,18.3,0.03
NQ00046707,C0015569,CT0033,01-2026,-55.2,0.88,34.3,0.09
NQ00046708,C0015570,CT0037,03-2026,-80.3,2.65,31.0,0.82
NQ00046709,C0015570,CT0037,02-2026,-80.3,5.96,31.9,0.35
NQ00046710,C0015570,CT0037,01-2026,-80.3,5.22,47.6,1.44
NQ00046711,C0015571,CT0014,03-2026,-71.6,1.69,47.5,0.84
NQ00046712,C0015571,CT0014,02-2026,-71.6,4.24,64.3,0.16
NQ00046713,C0015571,CT0014,01-2026,-71.6,1.88,72.3,0.79
NQ00046714,C0015572,CT0009,03-2026,-61.4,1.56,49.7,0.39
NQ00046715,C0015572,CT0009,02-2026,-61.4,1.76,73.5,0.45
NQ00046716,C0015572,CT0009,01-2026,-61.4,1.59,45.5,0.73
NQ00046717,C0015573,CT0037,03-2026,-76.7,5.05,12.0,0.8
NQ00046718,C0015573,CT0037,02-2026,-76.7,4.8,61.1,0.31
NQ00046719,C0015573,CT0037,01-2026,-76.7,2.67,53.1,1.19
NQ00046720,C0015574,CT0029,03-2026,-72.8,2.3,15.1,0.2
NQ00046721,C0015574,CT0029,02-2026,-72.8,3.74,35.2,1.21
NQ00046722,C0015574,CT0029,01-2026,-72.8,3.04,27.3,0.94
NQ00046723,C0015575,CT0053,03-2026,-68.9,1.28,66.2,0.61
NQ00046724,C0015575,CT0053,02-2026,-68.9,2.97,36.0,0.69
NQ00046725,C0015575,CT0053,01-2026,-68.9,2.76,38.5,0.49
NQ00046726,C0015576,CT0010,03-2026,-58.3,1.13,81.3,0.51
NQ00046727,C0015576,CT0010,02-2026,-58.3,0.83,69.1,0.59
NQ00046728,C0015576,CT0010,01-2026,-58.3,0.8,57.1,0.15
NQ00046729,C0015577,CT0048,03-2026,-69.9,3.35,57.1,0.3
NQ00046730,C0015577,CT0048,02-2026,-69.9,1.42,28.3,0.4
NQ00046731,C0015577,CT0048,01-2026,-69.9,1.9,18.2,0.7
NQ00046732,C0015578,CT0040,03-2026,-71.5,2.2,32.7,1.45
NQ00046733,C0015578,CT0040,02-2026,-71.5,2.26,49.3,1.11
NQ00046734,C0015578,CT0040,01-2026,-71.5,2.39,49.5,0.84
NQ00046735,C0015579,CT0001,03-2026,-73.5,4.6,31.2,0.62
NQ00046736,C0015579,CT0001,02-2026,-73.5,1.68,31.3,1.16
NQ00046737,C0015579,CT0001,01-2026,-73.5,2.48,51.3,0.92
NQ00046738,C0015580,CT0012,03-2026,-70.2,2.7,23.9,1.21
NQ00046739,C0015580,CT0012,02-2026,-70.2,3.47,78.7,0.41
NQ00046740,C0015580,CT0012,01-2026,-70.2,3.9,46.3,0.67
NQ00046741,C0015581,CT0001,03-2026,-70.8,3.98,47.9,0.53
NQ00046742,C0015581,CT0001,02-2026,-70.8,2.22,64.4,2.37
NQ00046743,C0015581,CT0001,01-2026,-70.8,1.69,66.5,0.81
NQ00046744,C0015582,CT0001,03-2026,-68.0,2.0,15.6,1.02
NQ00046745,C0015582,CT0001,02-2026,-68.0,1.84,18.2,0.3
NQ00046746,C0015582,CT0001,01-2026,-68.0,3.11,50.3,0.19
NQ00046747,C0015583,CT0013,03-2026,-62.2,1.2,39.9,0.44
NQ00046748,C0015583,CT0013,02-2026,-62.2,2.07,49.9,0.19
NQ00046749,C0015583,CT0013,01-2026,-62.2,1.14,37.1,0.69
NQ00046750,C0015584,CT0030,03-2026,-69.7,3.1,31.6,0.95
NQ00046751,C0015584,CT0030,02-2026,-69.7,3.2,45.9,0.65
NQ00046752,C0015584,CT0030,01-2026,-69.7,3.19,37.3,0.39
NQ00046753,C0015585,CT0037,03-2026,-61.2,1.08,41.6,0.3
NQ00046754,C0015585,CT0037,02-2026,-61.2,1.48,59.9,0.15
NQ00046755,C0015585,CT0037,01-2026,-61.2,1.76,18.1,0.52
NQ00046756,C0015586,CT0026,03-2026,-67.9,2.46,36.6,0.74
NQ00046757,C0015586,CT0026,02-2026,-67.9,3.45,32.9,0.77
NQ00046758,C0015586,CT0026,01-2026,-67.9,2.8,78.6,0.53
NQ00046759,C0015587,CT0005,03-2026,-68.1,2.94,81.9,0.59
NQ00046760,C0015587,CT0005,02-2026,-68.1,3.58,26.1,0.53
NQ00046761,C0015587,CT0005,01-2026,-68.1,1.75,50.9,0.7
NQ00046762,C0015588,CT0009,03-2026,-62.1,1.14,53.2,0.02
NQ00046763,C0015588,CT0009,02-2026,-62.1,1.79,40.1,0.33
NQ00046764,C0015588,CT0009,01-2026,-62.1,1.45,66.8,0.07
NQ00046765,C0015589,CT0023,03-2026,-70.2,2.02,46.0,0.57
NQ00046766,C0015589,CT0023,02-2026,-70.2,1.48,71.3,0.44
NQ00046767,C0015589,CT0023,01-2026,-70.2,3.88,47.7,0.35
NQ00046768,C0015590,CT0009,03-2026,-69.4,2.25,24.3,0.56
NQ00046769,C0015590,CT0009,02-2026,-69.4,3.51,30.1,0.82
NQ00046770,C0015590,CT0009,01-2026,-69.4,2.44,36.3,0.47
NQ00046771,C0015591,CT0065,03-2026,-66.2,1.2,47.9,0.93
NQ00046772,C0015591,CT0065,02-2026,-66.2,1.47,79.3,1.6
NQ00046773,C0015591,CT0065,01-2026,-66.2,2.18,80.4,0.18
NQ00046774,C0015592,CT0031,03-2026,-73.0,2.75,22.5,0.4
NQ00046775,C0015592,CT0031,02-2026,-73.0,2.61,62.0,0.57
NQ00046776,C0015592,CT0031,01-2026,-73.0,2.37,38.9,0.22
NQ00046777,C0015593,CT0006,03-2026,-61.0,1.12,51.5,1.46
NQ00046778,C0015593,CT0006,02-2026,-61.0,1.6,83.3,0.27
NQ00046779,C0015593,CT0006,01-2026,-61.0,1.95,86.4,0.36
NQ00046780,C0015594,CT0008,03-2026,-51.5,0.22,66.2,0.04
NQ00046781,C0015594,CT0008,02-2026,-51.5,0.25,85.6,0.03
NQ00046782,C0015594,CT0008,01-2026,-51.5,0.27,103.6,0.08
NQ00046783,C0015595,CT0007,03-2026,-63.9,1.07,69.3,1.27
NQ00046784,C0015595,CT0007,02-2026,-63.9,1.75,22.2,0.52
NQ00046785,C0015595,CT0007,01-2026,-63.9,1.52,57.1,1.3
NQ00046786,C0015596,CT0007,03-2026,-56.7,0.56,57.1,0.35
NQ00046787,C0015596,CT0007,02-2026,-56.7,0.76,59.0,0.39
NQ00046788,C0015596,CT0007,01-2026,-56.7,1.04,83.8,0.27
NQ00046789,C0015597,CT0020,03-2026,-68.0,1.67,46.7,0.53
NQ00046790,C0015597,CT0020,02-2026,-68.0,1.91,44.2,0.12
NQ00046791,C0015597,CT0020,01-2026,-68.0,1.99,21.1,0.44
NQ00046792,C0015598,CT0034,03-2026,-56.0,0.45,79.7,0.48
NQ00046793,C0015598,CT0034,02-2026,-56.0,0.42,39.1,0.25
NQ00046794,C0015598,CT0034,01-2026,-56.0,0.7,88.2,0.24
NQ00046795,C0015599,CT0038,03-2026,-56.4,1.27,47.1,0.3
NQ00046796,C0015599,CT0038,02-2026,-56.4,0.76,80.7,0.01
NQ00046797,C0015599,CT0038,01-2026,-56.4,0.97,64.5,0.09
NQ00046798,C0015600,CT0032,03-2026,-65.4,1.18,53.5,1.18
NQ00046799,C0015600,CT0032,02-2026,-65.4,2.22,24.4,0.34
NQ00046800,C0015600,CT0032,01-2026,-65.4,2.1,89.1,0.48
NQ00046801,C0015601,CT0030,03-2026,-65.1,1.01,64.5,0.66
NQ00046802,C0015601,CT0030,02-2026,-65.1,1.69,39.0,0.43
NQ00046803,C0015601,CT0030,01-2026,-65.1,1.23,40.2,0.48
NQ00046804,C0015602,CT0056,03-2026,-78.0,3.96,47.3,1.8
NQ00046805,C0015602,CT0056,02-2026,-78.0,3.17,30.4,1.94
NQ00046806,C0015602,CT0056,01-2026,-78.0,3.99,18.0,0.89
NQ00046807,C0015603,CT0037,03-2026,-50.6,0.11,84.1,0.02
NQ00046808,C0015603,CT0037,02-2026,-50.6,0.09,52.1,0.05
NQ00046809,C0015603,CT0037,01-2026,-50.6,0.05,42.7,0.07
NQ00046810,C0015604,CT0015,03-2026,-65.4,2.86,81.2,0.08
NQ00046811,C0015604,CT0015,02-2026,-65.4,2.62,36.5,0.51
NQ00046812,C0015604,CT0015,01-2026,-65.4,2.62,22.5,0.78
NQ00046813,C0015605,CT0028,03-2026,-62.1,0.97,57.9,0.03
NQ00046814,C0015605,CT0028,02-2026,-62.1,1.79,52.8,0.84
NQ00046815,C0015605,CT0028,01-2026,-62.1,1.94,52.5,0.7
NQ00046816,C0015606,CT0005,03-2026,-52.1,0.15,106.2,0.12
NQ00046817,C0015606,CT0005,02-2026,-52.1,0.19,87.6,0.09
NQ00046818,C0015606,CT0005,01-2026,-52.1,0.32,64.2,0.06
NQ00046819,C0015607,CT0012,03-2026,-77.7,3.17,15.3,0.83
NQ00046820,C0015607,CT0012,02-2026,-77.7,3.15,55.0,0.66
NQ00046821,C0015607,CT0012,01-2026,-77.7,3.85,23.3,0.37
NQ00046822,C0015608,CT0002,03-2026,-52.5,0.41,37.2,0.15
NQ00046823,C0015608,CT0002,02-2026,-52.5,0.49,88.2,0.14
NQ00046824,C0015608,CT0002,01-2026,-52.5,0.45,51.9,0.01
NQ00046825,C0015609,CT0014,03-2026,-70.3,2.03,73.4,0.99
NQ00046826,C0015609,CT0014,02-2026,-70.3,2.62,71.2,0.11
NQ00046827,C0015609,CT0014,01-2026,-70.3,1.89,20.7,0.41
NQ00046828,C0015610,CT0008,03-2026,-55.2,0.46,64.3,0.31
NQ00046829,C0015610,CT0008,02-2026,-55.2,0.45,53.8,0.58
NQ00046830,C0015610,CT0008,01-2026,-55.2,0.94,47.8,0.09
NQ00046831,C0015611,CT0008,03-2026,-74.2,2.43,22.0,0.11
NQ00046832,C0015611,CT0008,02-2026,-74.2,2.51,37.8,0.97
NQ00046833,C0015611,CT0008,01-2026,-74.2,2.11,17.2,0.31
NQ00046834,C0015612,CT0034,03-2026,-60.5,1.08,48.6,0.23
NQ00046835,C0015612,CT0034,02-2026,-60.5,1.77,54.1,0.28
NQ00046836,C0015612,CT0034,01-2026,-60.5,1.2,93.7,0.44
NQ00046837,C0015613,CT0004,03-2026,-65.8,1.8,84.7,0.19
NQ00046838,C0015613,CT0004,02-2026,-65.8,2.91,61.5,0.1
NQ00046839,C0015613,CT0004,01-2026,-65.8,2.17,38.2,0.11
NQ00046840,C0015614,CT0031,03-2026,-63.5,2.51,25.9,0.62
NQ00046841,C0015614,CT0031,02-2026,-63.5,2.44,39.2,0.89
NQ00046842,C0015614,CT0031,01-2026,-63.5,1.82,77.6,1.21
NQ00046843,C0015615,CT0011,03-2026,-69.4,2.02,65.9,0.64
NQ00046844,C0015615,CT0011,02-2026,-69.4,1.84,54.5,0.31
NQ00046845,C0015615,CT0011,01-2026,-69.4,3.09,76.4,1.4
NQ00046846,C0015616,CT0026,03-2026,-61.1,1.37,30.8,0.4
NQ00046847,C0015616,CT0026,02-2026,-61.1,1.78,16.6,0.51
NQ00046848,C0015616,CT0026,01-2026,-61.1,1.44,50.4,0.07
NQ00046849,C0015617,CT0003,03-2026,-61.9,1.9,16.8,0.36
NQ00046850,C0015617,CT0003,02-2026,-61.9,1.59,77.2,0.15
NQ00046851,C0015617,CT0003,01-2026,-61.9,1.84,90.9,0.11
NQ00046852,C0015618,CT0004,03-2026,-64.6,1.31,37.4,0.71
NQ00046853,C0015618,CT0004,02-2026,-64.6,1.08,58.2,1.08
NQ00046854,C0015618,CT0004,01-2026,-64.6,2.14,60.7,0.3
NQ00046855,C0015619,CT0024,03-2026,-70.7,2.97,76.8,0.18
NQ00046856,C0015619,CT0024,02-2026,-70.7,1.7,35.4,0.51
NQ00046857,C0015619,CT0024,01-2026,-70.7,3.36,51.6,0.48
NQ00046858,C0015620,CT0006,03-2026,-70.3,2.54,30.4,0.69
NQ00046859,C0015620,CT0006,02-2026,-70.3,3.9,18.9,0.4
NQ00046860,C0015620,CT0006,01-2026,-70.3,2.91,49.1,0.68
NQ00046861,C0015621,CT0030,03-2026,-72.1,4.08,56.6,0.7
NQ00046862,C0015621,CT0030,02-2026,-72.1,3.6,64.8,1.05
NQ00046863,C0015621,CT0030,01-2026,-72.1,2.57,67.8,0.05
NQ00046864,C0015622,CT0031,03-2026,-64.1,1.29,67.0,1.28
NQ00046865,C0015622,CT0031,02-2026,-64.1,2.8,29.6,0.52
NQ00046866,C0015622,CT0031,01-2026,-64.1,2.25,84.3,0.27
NQ00046867,C0015623,CT0056,03-2026,-79.7,5.45,41.4,1.78
NQ00046868,C0015623,CT0056,02-2026,-79.7,4.44,19.3,0.05
NQ00046869,C0015623,CT0056,01-2026,-79.7,3.56,21.5,0.53
NQ00046870,C0015624,CT0033,03-2026,-67.1,1.48,72.3,0.86
NQ00046871,C0015624,CT0033,02-2026,-67.1,2.87,52.3,0.83
NQ00046872,C0015624,CT0033,01-2026,-67.1,1.57,76.8,0.29
NQ00046873,C0015625,CT0007,03-2026,-57.0,0.84,40.2,0.15
NQ00046874,C0015625,CT0007,02-2026,-57.0,0.77,61.0,0.09
NQ00046875,C0015625,CT0007,01-2026,-57.0,1.02,84.2,0.77
NQ00046876,C0015626,CT0027,03-2026,-70.2,3.95,38.7,0.42
NQ00046877,C0015626,CT0027,02-2026,-70.2,3.69,38.2,0.3
NQ00046878,C0015626,CT0027,01-2026,-70.2,2.93,75.9,0.21
NQ00046879,C0015627,CT0028,03-2026,-73.9,2.4,21.7,1.8
NQ00046880,C0015627,CT0028,02-2026,-73.9,4.3,50.8,0.81
NQ00046881,C0015627,CT0028,01-2026,-73.9,2.35,12.1,2.03
NQ00046882,C0015628,CT0033,03-2026,-61.5,1.33,21.9,0.6
NQ00046883,C0015628,CT0033,02-2026,-61.5,0.95,32.3,0.45
NQ00046884,C0015628,CT0033,01-2026,-61.5,1.73,63.0,0.32
NQ00046885,C0015629,CT0034,03-2026,-57.3,0.54,38.8,0.02
NQ00046886,C0015629,CT0034,02-2026,-57.3,0.51,30.7,0.2
NQ00046887,C0015629,CT0034,01-2026,-57.3,0.82,84.0,0.07
NQ00046888,C0015630,CT0067,03-2026,-80.9,4.83,33.5,2.02
NQ00046889,C0015630,CT0067,02-2026,-80.9,3.61,26.6,1.75
NQ00046890,C0015630,CT0067,01-2026,-80.9,2.65,10.0,1.07
NQ00046891,C0015631,CT0055,03-2026,-76.1,2.02,67.1,1.05
NQ00046892,C0015631,CT0055,02-2026,-76.1,3.89,18.8,0.89
NQ00046893,C0015631,CT0055,01-2026,-76.1,1.77,58.2,0.73
NQ00046894,C0015632,CT0052,03-2026,-66.4,1.94,39.1,0.18
NQ00046895,C0015632,CT0052,02-2026,-66.4,1.66,26.7,0.23
NQ00046896,C0015632,CT0052,01-2026,-66.4,2.87,81.8,0.52
NQ00046897,C0015633,CT0024,03-2026,-72.9,4.17,34.6,1.51
NQ00046898,C0015633,CT0024,02-2026,-72.9,4.33,72.1,0.18
NQ00046899,C0015633,CT0024,01-2026,-72.9,4.51,62.0,1.09
NQ00046900,C0015634,CT0034,03-2026,-68.4,3.17,78.4,0.34
NQ00046901,C0015634,CT0034,02-2026,-68.4,1.48,63.6,0.82
NQ00046902,C0015634,CT0034,01-2026,-68.4,1.79,61.2,1.16
NQ00046903,C0015635,CT0016,03-2026,-61.6,1.92,32.8,0.28
NQ00046904,C0015635,CT0016,02-2026,-61.6,1.42,58.3,0.27
NQ00046905,C0015635,CT0016,01-2026,-61.6,1.83,56.5,0.07
NQ00046906,C0015636,CT0001,03-2026,-72.1,2.14,49.3,0.87
NQ00046907,C0015636,CT0001,02-2026,-72.1,2.24,24.7,0.86
NQ00046908,C0015636,CT0001,01-2026,-72.1,2.51,70.2,1.04
NQ00046909,C0015637,CT0003,03-2026,-72.1,4.25,20.7,0.51
NQ00046910,C0015637,CT0003,02-2026,-72.1,3.07,53.0,0.23
NQ00046911,C0015637,CT0003,01-2026,-72.1,3.65,74.0,0.65
NQ00046912,C0015638,CT0018,03-2026,-73.3,4.61,55.6,2.07
NQ00046913,C0015638,CT0018,02-2026,-73.3,1.9,69.7,2.61
NQ00046914,C0015638,CT0018,01-2026,-73.3,2.21,62.6,1.51
NQ00046915,C0015639,CT0015,03-2026,-57.1,1.24,101.4,0.32
NQ00046916,C0015639,CT0015,02-2026,-57.1,0.51,96.3,0.35
NQ00046917,C0015639,CT0015,01-2026,-57.1,1.24,84.9,0.34
NQ00046918,C0015640,CT0019,03-2026,-67.8,1.54,46.5,2.12
NQ00046919,C0015640,CT0019,02-2026,-67.8,2.07,71.2,0.58
NQ00046920,C0015640,CT0019,01-2026,-67.8,2.07,80.9,0.16
NQ00046921,C0015641,CT0007,03-2026,-65.1,1.34,85.0,1.07
NQ00046922,C0015641,CT0007,02-2026,-65.1,1.02,47.8,0.26
NQ00046923,C0015641,CT0007,01-2026,-65.1,1.58,74.2,0.22
NQ00046924,C0015642,CT0003,03-2026,-68.9,1.55,64.4,1.64
NQ00046925,C0015642,CT0003,02-2026,-68.9,3.29,78.2,0.12
NQ00046926,C0015642,CT0003,01-2026,-68.9,1.86,33.6,0.73
NQ00046927,C0015643,CT0066,03-2026,-63.1,1.9,38.4,1.3
NQ00046928,C0015643,CT0066,02-2026,-63.1,1.29,35.2,0.24
NQ00046929,C0015643,CT0066,01-2026,-63.1,1.01,53.4,0.14
NQ00046930,C0015644,CT0012,03-2026,-74.1,3.41,66.6,0.76
NQ00046931,C0015644,CT0012,02-2026,-74.1,4.15,63.3,0.03
NQ00046932,C0015644,CT0012,01-2026,-74.1,3.46,56.4,0.68
NQ00046933,C0015645,CT0038,03-2026,-67.8,2.72,72.8,0.57
NQ00046934,C0015645,CT0038,02-2026,-67.8,1.36,35.9,0.18
NQ00046935,C0015645,CT0038,01-2026,-67.8,2.98,75.0,0.26
NQ00046936,C0015646,CT0035,03-2026,-64.9,2.27,63.0,0.06
NQ00046937,C0015646,CT0035,02-2026,-64.9,2.94,24.7,0.21
NQ00046938,C0015646,CT0035,01-2026,-64.9,1.79,76.7,2.07
NQ00046939,C0015647,CT0001,03-2026,-55.3,0.59,26.7,0.35
NQ00046940,C0015647,CT0001,02-2026,-55.3,0.82,48.2,0.1
NQ00046941,C0015647,CT0001,01-2026,-55.3,0.89,18.5,0.11
NQ00046942,C0015648,CT0037,03-2026,-53.7,0.67,47.1,0.11
NQ00046943,C0015648,CT0037,02-2026,-53.7,0.7,61.7,0.16
NQ00046944,C0015648,CT0037,01-2026,-53.7,0.66,46.4,0.0
NQ00046945,C0015649,CT0065,03-2026,-65.7,1.41,29.7,0.99
NQ00046946,C0015649,CT0065,02-2026,-65.7,2.48,18.7,0.64
NQ00046947,C0015649,CT0065,01-2026,-65.7,2.18,31.7,1.26
NQ00046948,C0015650,CT0026,03-2026,-54.9,0.36,26.3,0.05
NQ00046949,C0015650,CT0026,02-2026,-54.9,0.61,102.1,0.11
NQ00046950,C0015650,CT0026,01-2026,-54.9,0.59,92.5,0.33
NQ00046951,C0015651,CT0016,03-2026,-61.8,1.14,23.4,0.37
NQ00046952,C0015651,CT0016,02-2026,-61.8,1.58,80.5,0.4
NQ00046953,C0015651,CT0016,01-2026,-61.8,1.81,25.9,0.48
NQ00046954,C0015652,CT0068,03-2026,-78.5,5.22,51.8,2.18
NQ00046955,C0015652,CT0068,02-2026,-78.5,3.28,14.5,1.74
NQ00046956,C0015652,CT0068,01-2026,-78.5,4.28,57.9,0.47
NQ00046957,C0015653,CT0020,03-2026,-74.6,4.58,13.6,0.89
NQ00046958,C0015653,CT0020,02-2026,-74.6,3.04,50.9,0.62
NQ00046959,C0015653,CT0020,01-2026,-74.6,2.45,23.8,1.34
NQ00046960,C0015654,CT0066,03-2026,-74.5,4.24,34.1,1.05
NQ00046961,C0015654,CT0066,02-2026,-74.5,3.75,52.6,0.25
NQ00046962,C0015654,CT0066,01-2026,-74.5,3.52,67.1,0.63
NQ00046963,C0015655,CT0003,03-2026,-76.1,3.68,33.4,0.98
NQ00046964,C0015655,CT0003,02-2026,-76.1,4.06,13.4,0.75
NQ00046965,C0015655,CT0003,01-2026,-76.1,2.34,40.0,0.73
NQ00046966,C0015656,CT0030,03-2026,-68.0,2.43,28.2,0.22
NQ00046967,C0015656,CT0030,02-2026,-68.0,2.15,26.4,0.22
NQ00046968,C0015656,CT0030,01-2026,-68.0,3.57,81.2,1.88
NQ00046969,C0015657,CT0022,03-2026,-56.4,0.92,18.7,0.62
NQ00046970,C0015657,CT0022,02-2026,-56.4,0.53,35.1,0.21
NQ00046971,C0015657,CT0022,01-2026,-56.4,0.59,84.8,0.12
NQ00046972,C0015658,CT0038,03-2026,-78.1,3.95,55.0,0.73
NQ00046973,C0015658,CT0038,02-2026,-78.1,3.68,20.6,1.9
NQ00046974,C0015658,CT0038,01-2026,-78.1,4.54,13.4,1.48
