store_id,store_name,city_id,state_id,region_id,store_type,opened_date
SR0963,NexaTel Kota Hub,CT0050,ST005,RG01,Franchise,15-11-2023
SR0964,NexaTel Tiruchirappalli Store,CT0045,ST016,RG03,Owned,02-04-2010
SR0965,NexaTel Jabalpur Hub,CT0049,ST012,RG02,Mini Store,19-07-2017
SR0966,NexaTel Vadodara Express,CT0020,ST011,RG02,Franchise,20-10-2013
SR0967,NexaTel Gurugram Express,CT0009,ST002,RG01,Owned,18-04-2017
SR0968,NexaTel Kolkata Store,CT0005,ST022,RG04,Owned,19-11-2014
SR0969,NexaTel Gaya Express,CT0057,ST024,RG04,Mini Store,13-11-2015
SR0970,NexaTel Ajmer Point,CT0040,ST005,RG01,Franchise,30-10-2022
SR0971,NexaTel Udaipur Point,CT0060,ST005,RG01,Owned,11-08-2024
SR0972,NexaTel Jamshedpur Store,CT0058,ST025,RG04,Franchise,25-11-2016
SR0973,NexaTel Coimbatore Centre,CT0016,ST016,RG03,Franchise,24-08-2014
SR0974,NexaTel Mysuru Hub,CT0027,ST015,RG03,Franchise,07-12-2018
SR0975,NexaTel Bhopal Store,CT0014,ST012,RG02,Owned,28-05-2022
SR0976,NexaTel Tirupati Express,CT0042,ST018,RG03,Mini Store,08-08-2012
SR0977,NexaTel Panaji Centre,CT0063,ST013,RG02,Owned,07-06-2020
SR0978,NexaTel Kollam Hub,CT0046,ST017,RG03,Owned,25-07-2011
SR0979,NexaTel Lucknow Centre,CT0012,ST004,RG01,Franchise,22-02-2022
SR0980,NexaTel Jammu Centre,CT0062,ST008,RG01,Franchise,25-03-2020
SR0981,NexaTel Kochi Store,CT0017,ST017,RG03,Experience Centre,14-11-2016
SR0982,NexaTel Varanasi Point,CT0037,ST004,RG01,Mini Store,12-03-2025
SR0983,NexaTel Bikaner Store,CT0051,ST005,RG01,Owned,05-03-2018
SR0984,NexaTel Pune Point,CT0007,ST010,RG02,Owned,25-06-2010
SR0985,NexaTel Agra Store,CT0039,ST004,RG01,Experience Centre,09-08-2014
SR0986,NexaTel Bhagalpur Point,CT0056,ST024,RG04,Experience Centre,03-03-2015
SR0987,NexaTel Aurangabad Hub,CT0038,ST010,RG02,Franchise,15-05-2016
SR0988,NexaTel Shimla Store,CT0061,ST007,RG01,Franchise,21-10-2017
SR0989,NexaTel Chandigarh Express,CT0023,ST009,RG01,Franchise,01-12-2023
SR0990,NexaTel Imphal Express,CT0064,ST031,RG04,Franchise,02-02-2016
SR0991,NexaTel Raipur Hub,CT0026,ST027,RG04,Franchise,26-03-2014
SR0992,NexaTel Mumbai Express,CT0002,ST010,RG02,Mini Store,06-02-2016
SR0993,NexaTel Ajmer Point,CT0040,ST005,RG01,Mini Store,06-11-2010
SR0994,NexaTel Thiruvananthapuram Hub,CT0034,ST017,RG03,Franchise,24-05-2013
SR0995,NexaTel Belagavi Point,CT0041,ST015,RG03,Franchise,06-02-2013
SR0996,NexaTel Kota Store,CT0050,ST005,RG01,Mini Store,25-05-2016
SR0997,NexaTel Agra Point,CT0039,ST004,RG01,Owned,19-03-2023
SR0998,NexaTel Siliguri Express,CT0052,ST022,RG04,Experience Centre,13-03-2025
SR0999,NexaTel Kochi Point,CT0017,ST017,RG03,Owned,07-11-2019
SR1000,NexaTel Dehradun Centre,CT0033,ST006,RG01,Franchise,13-10-2011
SR1001,NexaTel Varanasi Store,CT0037,ST004,RG01,Owned,11-12-2021
SR1002,NexaTel Imphal Point,CT0064,ST031,RG04,Owned,26-11-2019
SR1003,NexaTel Jammu Express,CT0062,ST008,RG01,Franchise,09-09-2016
SR1004,NexaTel Vijayawada Point,CT0029,ST018,RG03,Franchise,10-02-2016
SR1005,NexaTel Madurai Store,CT0028,ST016,RG03,Owned,25-07-2020
SR1006,NexaTel Nashik Express,CT0030,ST010,RG02,Owned,29-09-2019
SR1007,NexaTel Jamshedpur Hub,CT0058,ST025,RG04,Owned,06-12-2016
SR1008,NexaTel Thiruvananthapuram Point,CT0034,ST017,RG03,Franchise,24-11-2010
SR1009,NexaTel Varanasi Centre,CT0037,ST004,RG01,Owned,04-01-2021
SR1010,NexaTel Bengaluru Store,CT0003,ST015,RG03,Mini Store,12-06-2011
SR1011,NexaTel Kanpur Centre,CT0036,ST004,RG01,Mini Store,05-09-2011
SR1012,NexaTel Ludhiana Point,CT0031,ST003,RG01,Franchise,29-11-2015
SR1013,NexaTel Raipur Point,CT0026,ST027,RG04,Owned,10-02-2010
SR1014,NexaTel Jodhpur Hub,CT0035,ST005,RG01,Owned,02-05-2023
SR1015,NexaTel Imphal Store,CT0064,ST031,RG04,Mini Store,10-10-2014
SR1016,NexaTel Ranchi Hub,CT0025,ST025,RG04,Experience Centre,22-11-2024
SR1017,NexaTel Jabalpur Express,CT0049,ST012,RG02,Mini Store,20-05-2010
SR1018,NexaTel Shillong Store,CT0065,ST034,RG04,Franchise,10-04-2017
SR1019,NexaTel Ludhiana Centre,CT0031,ST003,RG01,Owned,01-02-2018
SR1020,NexaTel Indore Store,CT0013,ST012,RG02,Franchise,16-11-2024
SR1021,NexaTel Bhagalpur Hub,CT0056,ST024,RG04,Franchise,13-09-2024
SR1022,NexaTel Gurugram Centre,CT0009,ST002,RG01,Mini Store,04-01-2017
SR1023,NexaTel Guwahati Hub,CT0024,ST026,RG04,Mini Store,05-09-2014
SR1024,NexaTel Jabalpur Store,CT0049,ST012,RG02,Franchise,25-10-2016
SR1025,NexaTel Coimbatore Point,CT0016,ST016,RG03,Mini Store,06-01-2021
SR1026,NexaTel Jodhpur Point,CT0035,ST005,RG01,Franchise,31-01-2023
SR1027,NexaTel Agra Centre,CT0039,ST004,RG01,Owned,12-11-2019
SR1028,NexaTel Ranchi Express,CT0025,ST025,RG04,Owned,09-11-2017
SR1029,NexaTel Jodhpur Hub,CT0035,ST005,RG01,Mini Store,23-11-2020
SR1030,NexaTel Ranchi Hub,CT0025,ST025,RG04,Owned,20-10-2020
SR1031,NexaTel Noida Centre,CT0010,ST004,RG01,Mini Store,10-06-2022
SR1032,NexaTel Gwalior Store,CT0048,ST012,RG02,Franchise,03-08-2010
SR1033,NexaTel Hyderabad Hub,CT0006,ST019,RG03,Franchise,30-05-2014
SR1034,NexaTel Gaya Point,CT0057,ST024,RG04,Franchise,25-06-2014
SR1035,NexaTel Panaji Hub,CT0063,ST013,RG02,Franchise,16-01-2022
SR1036,NexaTel Panaji Express,CT0063,ST013,RG02,Mini Store,07-02-2013
SR1037,NexaTel Mysuru Express,CT0027,ST015,RG03,Franchise,25-01-2011
SR1038,NexaTel Bhubaneswar Centre,CT0022,ST023,RG04,Mini Store,07-09-2024
SR1039,NexaTel Kollam Express,CT0046,ST017,RG03,Owned,19-12-2022
SR1040,NexaTel Agra Store,CT0039,ST004,RG01,Mini Store,10-05-2018
SR1041,NexaTel Bhubaneswar Point,CT0022,ST023,RG04,Franchise,10-08-2012
SR1042,NexaTel Mysuru Centre,CT0027,ST015,RG03,Franchise,13-10-2018
SR1043,NexaTel Gaya Hub,CT0057,ST024,RG04,Franchise,05-09-2024
SR1044,NexaTel Aizawl Hub,CT0067,ST032,RG04,Mini Store,07-03-2022
SR1045,NexaTel Salem Point,CT0044,ST016,RG03,Franchise,14-06-2015
SR1046,NexaTel Madurai Express,CT0028,ST016,RG03,Experience Centre,10-12-2018
SR1047,NexaTel Jodhpur Point,CT0035,ST005,RG01,Franchise,11-06-2024
SR1048,NexaTel Aurangabad Centre,CT0038,ST010,RG02,Owned,26-06-2023
SR1049,NexaTel Madurai Express,CT0028,ST016,RG03,Owned,12-09-2012
SR1050,NexaTel Nashik Point,CT0030,ST010,RG02,Experience Centre,01-03-2015
SR1051,NexaTel Jamshedpur Express,CT0058,ST025,RG04,Franchise,16-04-2016
SR1052,NexaTel Gurugram Point,CT0009,ST002,RG01,Franchise,26-10-2024
SR1053,NexaTel Jaipur Point,CT0011,ST005,RG01,Mini Store,04-09-2013
SR1054,NexaTel Jammu Point,CT0062,ST008,RG01,Owned,15-08-2017
SR1055,NexaTel Dehradun Hub,CT0033,ST006,RG01,Mini Store,04-09-2021
SR1056,NexaTel Kanpur Point,CT0036,ST004,RG01,Franchise,08-01-2010
SR1057,NexaTel Imphal Express,CT0064,ST031,RG04,Owned,31-08-2016
SR1058,NexaTel Vadodara Point,CT0020,ST011,RG02,Franchise,22-02-2016
SR1059,NexaTel Belagavi Express,CT0041,ST015,RG03,Mini Store,06-12-2020
SR1060,NexaTel Bengaluru Express,CT0003,ST015,RG03,Franchise,26-11-2016
SR1061,NexaTel Bhubaneswar Store,CT0022,ST023,RG04,Mini Store,06-07-2013
SR1062,NexaTel Aizawl Express,CT0067,ST032,RG04,Experience Centre,02-03-2022
SR1063,NexaTel Raipur Express,CT0026,ST027,RG04,Franchise,27-09-2021
SR1064,NexaTel Jaipur Point,CT0011,ST005,RG01,Franchise,08-12-2024
SR1065,NexaTel Nashik Express,CT0030,ST010,RG02,Franchise,26-12-2017
SR1066,NexaTel Bhopal Express,CT0014,ST012,RG02,Owned,15-10-2017
SR1067,NexaTel Ajmer Express,CT0040,ST005,RG01,Owned,27-05-2021
SR1068,NexaTel New Delhi Centre,CT0001,ST001,RG01,Mini Store,23-08-2013
SR1069,NexaTel Ludhiana Point,CT0031,ST003,RG01,Owned,18-08-2019
SR1070,NexaTel Warangal Express,CT0043,ST019,RG03,Owned,16-05-2025
SR1071,NexaTel Kota Point,CT0050,ST005,RG01,Franchise,30-11-2013
SR1072,NexaTel Bikaner Hub,CT0051,ST005,RG01,Experience Centre,06-12-2015
SR1073,NexaTel Guwahati Store,CT0024,ST026,RG04,Franchise,06-05-2023
SR1074,NexaTel Jaipur Express,CT0011,ST005,RG01,Mini Store,07-10-2014
SR1075,NexaTel Aurangabad Point,CT0038,ST010,RG02,Franchise,26-06-2012
SR1076,NexaTel Madurai Express,CT0028,ST016,RG03,Owned,12-04-2013
SR1077,NexaTel Cuttack Centre,CT0054,ST023,RG04,Franchise,18-02-2024
SR1078,NexaTel Bhopal Express,CT0014,ST012,RG02,Franchise,18-06-2012
SR1079,NexaTel Hyderabad Express,CT0006,ST019,RG03,Mini Store,03-09-2015
SR1080,NexaTel Agartala Point,CT0066,ST033,RG04,Franchise,21-01-2018
SR1081,NexaTel Varanasi Hub,CT0037,ST004,RG01,Mini Store,18-05-2020
SR1082,NexaTel Hyderabad Store,CT0006,ST019,RG03,Franchise,12-07-2018
SR1083,NexaTel Agartala Centre,CT0066,ST033,RG04,Mini Store,05-08-2013
SR1084,NexaTel Tiruchirappalli Point,CT0045,ST016,RG03,Owned,06-08-2014
SR1085,NexaTel Kota Centre,CT0050,ST005,RG01,Franchise,12-09-2014
SR1086,NexaTel Siliguri Centre,CT0052,ST022,RG04,Franchise,24-07-2014
SR1087,NexaTel Raipur Point,CT0026,ST027,RG04,Owned,17-08-2014
SR1088,NexaTel Jabalpur Hub,CT0049,ST012,RG02,Mini Store,18-03-2015
SR1089,NexaTel Coimbatore Point,CT0016,ST016,RG03,Franchise,12-01-2017
SR1090,NexaTel Siliguri Point,CT0052,ST022,RG04,Owned,30-05-2016
SR1091,NexaTel Durgapur Express,CT0053,ST022,RG04,Owned,25-12-2013
SR1092,NexaTel Chandigarh Store,CT0023,ST009,RG01,Experience Centre,12-08-2014
SR1093,NexaTel Ajmer Centre,CT0040,ST005,RG01,Owned,06-07-2017
SR1094,NexaTel Kota Centre,CT0050,ST005,RG01,Owned,23-12-2015
SR1095,NexaTel Panaji Point,CT0063,ST013,RG02,Franchise,23-05-2017
SR1096,NexaTel Vijayawada Centre,CT0029,ST018,RG03,Experience Centre,27-12-2014
SR1097,NexaTel Ludhiana Point,CT0031,ST003,RG01,Experience Centre,22-09-2014
SR1098,NexaTel Mumbai Point,CT0002,ST010,RG02,Franchise,10-07-2021
SR1099,NexaTel Vijayawada Store,CT0029,ST018,RG03,Franchise,31-05-2014
SR1100,NexaTel Noida Hub,CT0010,ST004,RG01,Franchise,09-04-2024
SR1101,NexaTel Tiruchirappalli Centre,CT0045,ST016,RG03,Franchise,13-01-2020
SR1102,NexaTel Agartala Centre,CT0066,ST033,RG04,Franchise,02-03-2017
SR1103,NexaTel New Delhi Point,CT0001,ST001,RG01,Owned,17-05-2012
SR1104,NexaTel Imphal Point,CT0064,ST031,RG04,Franchise,10-08-2012
SR1105,NexaTel Hyderabad Hub,CT0006,ST019,RG03,Owned,01-08-2023
SR1106,NexaTel Belagavi Hub,CT0041,ST015,RG03,Franchise,25-06-2010
SR1107,NexaTel Coimbatore Store,CT0016,ST016,RG03,Owned,18-04-2018
SR1108,NexaTel Imphal Hub,CT0064,ST031,RG04,Owned,10-02-2010
SR1109,NexaTel Durgapur Centre,CT0053,ST022,RG04,Owned,02-09-2021
SR1110,NexaTel Udaipur Express,CT0060,ST005,RG01,Franchise,26-04-2024
SR1111,NexaTel Jamshedpur Centre,CT0058,ST025,RG04,Franchise,23-12-2023
SR1112,NexaTel Noida Point,CT0010,ST004,RG01,Franchise,19-05-2020
SR1113,NexaTel Vadodara Express,CT0020,ST011,RG02,Franchise,02-03-2020
SR1114,NexaTel Shimla Express,CT0061,ST007,RG01,Owned,06-07-2023
SR1115,NexaTel Bilaspur Centre,CT0059,ST027,RG04,Owned,25-03-2016
SR1116,NexaTel Jodhpur Express,CT0035,ST005,RG01,Franchise,18-06-2015
SR1117,NexaTel Ludhiana Point,CT0031,ST003,RG01,Franchise,21-11-2015
SR1118,NexaTel Bilaspur Hub,CT0059,ST027,RG04,Franchise,23-01-2014
SR1119,NexaTel Jammu Hub,CT0062,ST008,RG01,Mini Store,17-07-2017
SR1120,NexaTel Salem Centre,CT0044,ST016,RG03,Franchise,30-01-2020
SR1121,NexaTel Ranchi Store,CT0025,ST025,RG04,Owned,11-02-2010
SR1122,NexaTel Rourkela Point,CT0055,ST023,RG04,Franchise,10-06-2020
SR1123,NexaTel Patna Store,CT0021,ST024,RG04,Franchise,31-10-2011
SR1124,NexaTel Nagpur Store,CT0015,ST010,RG02,Mini Store,13-08-2020
SR1125,NexaTel Amritsar Express,CT0032,ST003,RG01,Owned,03-06-2016
SR1126,NexaTel Bikaner Hub,CT0051,ST005,RG01,Franchise,06-09-2011
SR1127,NexaTel Gangtok Centre,CT0068,ST028,RG04,Franchise,25-10-2017
SR1128,NexaTel Ajmer Centre,CT0040,ST005,RG01,Mini Store,27-08-2019
SR1129,NexaTel Jamshedpur Hub,CT0058,ST025,RG04,Franchise,02-12-2013
SR1130,NexaTel Shimla Hub,CT0061,ST007,RG01,Mini Store,26-02-2011
SR1131,NexaTel Jaipur Centre,CT0011,ST005,RG01,Owned,01-05-2019
SR1132,NexaTel Siliguri Point,CT0052,ST022,RG04,Owned,07-04-2023
SR1133,NexaTel Imphal Centre,CT0064,ST031,RG04,Owned,30-04-2021
SR1134,NexaTel Ajmer Store,CT0040,ST005,RG01,Franchise,14-08-2020
SR1135,NexaTel Tirupati Express,CT0042,ST018,RG03,Owned,29-03-2015
SR1136,NexaTel Vijayawada Express,CT0029,ST018,RG03,Franchise,14-03-2025
SR1137,NexaTel Kochi Point,CT0017,ST017,RG03,Franchise,17-12-2019
SR1138,NexaTel Belagavi Store,CT0041,ST015,RG03,Franchise,01-03-2018
SR1139,NexaTel Visakhapatnam Hub,CT0018,ST018,RG03,Owned,15-01-2020
SR1140,NexaTel Ranchi Centre,CT0025,ST025,RG04,Franchise,23-09-2011
SR1141,NexaTel Aizawl Express,CT0067,ST032,RG04,Mini Store,31-08-2024
SR1142,NexaTel Gangtok Store,CT0068,ST028,RG04,Franchise,04-08-2018
SR1143,NexaTel Indore Centre,CT0013,ST012,RG02,Experience Centre,16-02-2015
SR1144,NexaTel Aurangabad Hub,CT0038,ST010,RG02,Mini Store,27-07-2010
SR1145,NexaTel Udaipur Store,CT0060,ST005,RG01,Franchise,18-11-2023
SR1146,NexaTel Gurugram Hub,CT0009,ST002,RG01,Owned,07-07-2015
SR1147,NexaTel Jammu Express,CT0062,ST008,RG01,Owned,05-01-2021
SR1148,NexaTel Jabalpur Point,CT0049,ST012,RG02,Mini Store,07-03-2018
SR1149,NexaTel Ludhiana Express,CT0031,ST003,RG01,Mini Store,02-12-2020
SR1150,NexaTel Hyderabad Hub,CT0006,ST019,RG03,Owned,09-04-2020
SR1151,NexaTel Jamshedpur Centre,CT0058,ST025,RG04,Franchise,23-02-2018
SR1152,NexaTel Panaji Hub,CT0063,ST013,RG02,Franchise,27-01-2023
SR1153,NexaTel Bilaspur Hub,CT0059,ST027,RG04,Franchise,01-08-2023
SR1154,NexaTel Jodhpur Point,CT0035,ST005,RG01,Franchise,28-12-2023
SR1155,NexaTel Noida Store,CT0010,ST004,RG01,Mini Store,17-07-2024
SR1156,NexaTel Varanasi Centre,CT0037,ST004,RG01,Franchise,27-06-2012
SR1157,NexaTel Nashik Point,CT0030,ST010,RG02,Experience Centre,26-01-2023
SR1158,NexaTel Bengaluru Express,CT0003,ST015,RG03,Owned,04-08-2024
SR1159,NexaTel Hyderabad Express,CT0006,ST019,RG03,Owned,11-01-2015
SR1160,NexaTel Pune Hub,CT0007,ST010,RG02,Mini Store,15-01-2010
SR1161,NexaTel Ludhiana Point,CT0031,ST003,RG01,Mini Store,06-07-2021
SR1162,NexaTel Chennai Store,CT0004,ST016,RG03,Owned,08-05-2016
SR1163,NexaTel Bilaspur Centre,CT0059,ST027,RG04,Owned,15-08-2010
SR1164,NexaTel Shimla Centre,CT0061,ST007,RG01,Franchise,27-08-2017
SR1165,NexaTel Warangal Hub,CT0043,ST019,RG03,Owned,18-08-2013
SR1166,NexaTel Bilaspur Hub,CT0059,ST027,RG04,Mini Store,10-11-2019
SR1167,NexaTel Jamshedpur Point,CT0058,ST025,RG04,Franchise,27-08-2023
SR1168,NexaTel Kochi Express,CT0017,ST017,RG03,Owned,22-07-2019
SR1169,NexaTel Jamshedpur Centre,CT0058,ST025,RG04,Mini Store,09-05-2014
SR1170,NexaTel Coimbatore Store,CT0016,ST016,RG03,Owned,16-04-2010
SR1171,NexaTel Ludhiana Hub,CT0031,ST003,RG01,Franchise,14-03-2021
SR1172,NexaTel Nagpur Store,CT0015,ST010,RG02,Franchise,07-10-2010
SR1173,NexaTel Jabalpur Express,CT0049,ST012,RG02,Franchise,30-09-2018
SR1174,NexaTel Madurai Express,CT0028,ST016,RG03,Mini Store,18-07-2013
SR1175,NexaTel Coimbatore Hub,CT0016,ST016,RG03,Franchise,01-11-2011
SR1176,NexaTel Gaya Centre,CT0057,ST024,RG04,Franchise,01-08-2024
SR1177,NexaTel Jodhpur Hub,CT0035,ST005,RG01,Mini Store,10-03-2024
SR1178,NexaTel Aizawl Store,CT0067,ST032,RG04,Mini Store,17-03-2010
SR1179,NexaTel Gangtok Express,CT0068,ST028,RG04,Owned,25-04-2015
SR1180,NexaTel Coimbatore Centre,CT0016,ST016,RG03,Franchise,09-09-2023
SR1181,NexaTel Bhopal Express,CT0014,ST012,RG02,Franchise,30-03-2012
SR1182,NexaTel Thiruvananthapuram Centre,CT0034,ST017,RG03,Experience Centre,23-11-2015
SR1183,NexaTel Imphal Point,CT0064,ST031,RG04,Franchise,20-02-2015
SR1184,NexaTel Kanpur Store,CT0036,ST004,RG01,Franchise,27-03-2012
SR1185,NexaTel Vadodara Hub,CT0020,ST011,RG02,Owned,12-11-2013
SR1186,NexaTel Agartala Express,CT0066,ST033,RG04,Franchise,07-05-2010
SR1187,NexaTel Madurai Centre,CT0028,ST016,RG03,Owned,15-07-2022
SR1188,NexaTel Bengaluru Store,CT0003,ST015,RG03,Experience Centre,31-05-2012
SR1189,NexaTel New Delhi Hub,CT0001,ST001,RG01,Mini Store,25-01-2016
SR1190,NexaTel Bengaluru Centre,CT0003,ST015,RG03,Franchise,25-11-2015
SR1191,NexaTel Jabalpur Point,CT0049,ST012,RG02,Franchise,14-02-2022
SR1192,NexaTel Kanpur Express,CT0036,ST004,RG01,Owned,28-05-2021
SR1193,NexaTel Hubballi Hub,CT0047,ST015,RG03,Franchise,06-07-2023
SR1194,NexaTel Salem Express,CT0044,ST016,RG03,Franchise,26-11-2011
SR1195,NexaTel Dehradun Hub,CT0033,ST006,RG01,Franchise,18-03-2023
SR1196,NexaTel Dehradun Centre,CT0033,ST006,RG01,Owned,27-03-2021
SR1197,NexaTel Belagavi Point,CT0041,ST015,RG03,Mini Store,14-03-2018
SR1198,NexaTel Jodhpur Express,CT0035,ST005,RG01,Owned,03-05-2013
SR1199,NexaTel Ajmer Point,CT0040,ST005,RG01,Mini Store,18-10-2014
SR1200,NexaTel Dehradun Point,CT0033,ST006,RG01,Franchise,18-08-2019
SR1201,NexaTel Madurai Store,CT0028,ST016,RG03,Owned,28-06-2021
SR1202,NexaTel Shillong Hub,CT0065,ST034,RG04,Experience Centre,28-06-2011
SR1203,NexaTel Udaipur Express,CT0060,ST005,RG01,Franchise,12-03-2015
SR1204,NexaTel Chandigarh Express,CT0023,ST009,RG01,Franchise,18-04-2015
SR1205,NexaTel Salem Express,CT0044,ST016,RG03,Franchise,11-01-2022
SR1206,NexaTel Raipur Express,CT0026,ST027,RG04,Franchise,08-04-2019
SR1207,NexaTel Amritsar Centre,CT0032,ST003,RG01,Franchise,03-04-2012
SR1208,NexaTel Kollam Hub,CT0046,ST017,RG03,Owned,28-12-2024
SR1209,NexaTel Belagavi Hub,CT0041,ST015,RG03,Franchise,09-07-2010
SR1210,NexaTel Mysuru Express,CT0027,ST015,RG03,Franchise,14-09-2024
SR1211,NexaTel Vijayawada Store,CT0029,ST018,RG03,Franchise,25-12-2010
SR1212,NexaTel Tirupati Point,CT0042,ST018,RG03,Franchise,23-01-2017
SR1213,NexaTel Mumbai Point,CT0002,ST010,RG02,Mini Store,25-01-2010
SR1214,NexaTel Ajmer Point,CT0040,ST005,RG01,Owned,12-03-2012
SR1215,NexaTel Jamshedpur Hub,CT0058,ST025,RG04,Franchise,27-10-2018
SR1216,NexaTel Bhagalpur Store,CT0056,ST024,RG04,Owned,25-07-2020
SR1217,NexaTel Panaji Store,CT0063,ST013,RG02,Experience Centre,28-12-2018
SR1218,NexaTel Patna Centre,CT0021,ST024,RG04,Owned,14-06-2021
SR1219,NexaTel Kolkata Point,CT0005,ST022,RG04,Franchise,09-02-2011
SR1220,NexaTel Gaya Express,CT0057,ST024,RG04,Franchise,05-05-2025
SR1221,NexaTel Noida Hub,CT0010,ST004,RG01,Franchise,21-12-2010
SR1222,NexaTel Chandigarh Store,CT0023,ST009,RG01,Experience Centre,01-08-2010
SR1223,NexaTel Madurai Store,CT0028,ST016,RG03,Owned,22-05-2022
SR1224,NexaTel Bikaner Point,CT0051,ST005,RG01,Franchise,11-04-2023
SR1225,NexaTel Madurai Centre,CT0028,ST016,RG03,Owned,11-01-2011
SR1226,NexaTel Kota Centre,CT0050,ST005,RG01,Franchise,20-03-2013
SR1227,NexaTel Shillong Store,CT0065,ST034,RG04,Mini Store,16-04-2020
SR1228,NexaTel Ludhiana Hub,CT0031,ST003,RG01,Franchise,19-06-2025
SR1229,NexaTel Indore Store,CT0013,ST012,RG02,Franchise,03-06-2018
SR1230,NexaTel Madurai Centre,CT0028,ST016,RG03,Owned,13-05-2016
SR1231,NexaTel Varanasi Hub,CT0037,ST004,RG01,Franchise,03-04-2014
SR1232,NexaTel Mysuru Centre,CT0027,ST015,RG03,Franchise,01-01-2015
SR1233,NexaTel Aizawl Express,CT0067,ST032,RG04,Owned,19-01-2025
SR1234,NexaTel Dehradun Store,CT0033,ST006,RG01,Owned,03-02-2022
SR1235,NexaTel Visakhapatnam Centre,CT0018,ST018,RG03,Owned,19-07-2021
SR1236,NexaTel Shimla Hub,CT0061,ST007,RG01,Owned,14-09-2019
SR1237,NexaTel Bhagalpur Point,CT0056,ST024,RG04,Franchise,07-07-2024
SR1238,NexaTel Patna Express,CT0021,ST024,RG04,Franchise,13-11-2010
SR1239,NexaTel New Delhi Centre,CT0001,ST001,RG01,Mini Store,07-02-2016
SR1240,NexaTel Bengaluru Point,CT0003,ST015,RG03,Mini Store,13-08-2019
SR1241,NexaTel Gurugram Point,CT0009,ST002,RG01,Franchise,13-07-2011
SR1242,NexaTel Siliguri Centre,CT0052,ST022,RG04,Mini Store,01-05-2010
SR1243,NexaTel Shillong Store,CT0065,ST034,RG04,Franchise,26-10-2018
SR1244,NexaTel Dehradun Store,CT0033,ST006,RG01,Franchise,22-09-2020
SR1245,NexaTel Ludhiana Centre,CT0031,ST003,RG01,Franchise,16-05-2017
SR1246,NexaTel Kollam Point,CT0046,ST017,RG03,Franchise,11-10-2012
SR1247,NexaTel Ludhiana Express,CT0031,ST003,RG01,Experience Centre,17-02-2022
SR1248,NexaTel Agra Hub,CT0039,ST004,RG01,Franchise,18-12-2018
SR1249,NexaTel Shillong Centre,CT0065,ST034,RG04,Owned,15-01-2024
SR1250,NexaTel Cuttack Express,CT0054,ST023,RG04,Mini Store,21-01-2010
SR1251,NexaTel Warangal Point,CT0043,ST019,RG03,Franchise,02-12-2010
SR1252,NexaTel Patna Store,CT0021,ST024,RG04,Franchise,05-12-2012
SR1253,NexaTel Bhagalpur Point,CT0056,ST024,RG04,Experience Centre,16-10-2011
SR1254,NexaTel Aizawl Express,CT0067,ST032,RG04,Franchise,22-04-2013
SR1255,NexaTel Chennai Express,CT0004,ST016,RG03,Mini Store,24-03-2013
SR1256,NexaTel Amritsar Hub,CT0032,ST003,RG01,Mini Store,20-11-2014
SR1257,NexaTel Gangtok Point,CT0068,ST028,RG04,Franchise,09-07-2018
SR1258,NexaTel Hubballi Express,CT0047,ST015,RG03,Franchise,30-04-2024
SR1259,NexaTel Thiruvananthapuram Store,CT0034,ST017,RG03,Franchise,16-03-2016
SR1260,NexaTel Ludhiana Point,CT0031,ST003,RG01,Owned,04-09-2024
SR1261,NexaTel Kochi Hub,CT0017,ST017,RG03,Franchise,11-09-2013
SR1262,NexaTel Rourkela Express,CT0055,ST023,RG04,Owned,26-08-2012
SR1263,NexaTel Imphal Hub,CT0064,ST031,RG04,Franchise,09-04-2016
SR1264,NexaTel Bhagalpur Hub,CT0056,ST024,RG04,Owned,14-11-2021
SR1265,NexaTel Jaipur Store,CT0011,ST005,RG01,Experience Centre,11-07-2018
SR1266,NexaTel Ajmer Hub,CT0040,ST005,RG01,Experience Centre,07-03-2014
SR1267,NexaTel Gurugram Hub,CT0009,ST002,RG01,Franchise,07-07-2011
SR1268,NexaTel Noida Express,CT0010,ST004,RG01,Franchise,12-02-2025
SR1269,NexaTel Jaipur Express,CT0011,ST005,RG01,Owned,29-03-2024
SR1270,NexaTel Ajmer Express,CT0040,ST005,RG01,Owned,05-05-2010
SR1271,NexaTel Vadodara Store,CT0020,ST011,RG02,Mini Store,25-03-2017
SR1272,NexaTel Bengaluru Express,CT0003,ST015,RG03,Franchise,29-09-2021
SR1273,NexaTel Guwahati Hub,CT0024,ST026,RG04,Mini Store,12-12-2023
SR1274,NexaTel Agartala Express,CT0066,ST033,RG04,Mini Store,07-08-2012
SR1275,NexaTel Gangtok Hub,CT0068,ST028,RG04,Franchise,25-07-2020
SR1276,NexaTel Bhopal Point,CT0014,ST012,RG02,Franchise,11-05-2023
SR1277,NexaTel Kochi Hub,CT0017,ST017,RG03,Franchise,23-02-2016
SR1278,NexaTel Bengaluru Point,CT0003,ST015,RG03,Owned,03-05-2021
SR1279,NexaTel Ahmedabad Hub,CT0008,ST011,RG02,Franchise,19-02-2014
SR1280,NexaTel Mumbai Point,CT0002,ST010,RG02,Owned,12-11-2020
SR1281,NexaTel Chandigarh Hub,CT0023,ST009,RG01,Franchise,06-08-2019
SR1282,NexaTel Bikaner Store,CT0051,ST005,RG01,Franchise,27-09-2014
SR1283,NexaTel Jodhpur Centre,CT0035,ST005,RG01,Mini Store,29-01-2010
