payment_id,invoice_id,customer_id,payment_date,amount_inr,payment_method,payment_status
PAY00088682,INV00110728,C0018305,08-11-2025,118.4,UPI,Success
PAY00088683,INV00110729,C0018305,15-10-2025,110.74,Credit Card,Success
PAY00088684,INV00110730,C0018305,12-09-2025,113.41,Credit Card,Success
PAY00088685,INV00110731,C0018305,08-08-2025,121.94,UPI,Success
PAY00088686,INV00110733,C0018305,11-06-2025,122.33,UPI,Success
PAY00088687,INV00110734,C0018305,07-05-2025,107.56,Auto Debit,Success
PAY00088688,INV00110735,C0018309,17-05-2026,1668.6,UPI,Success
PAY00088689,INV00110736,C0018309,13-03-2026,1454.49,UPI,Success
PAY00088690,INV00110737,C0018309,09-02-2026,1581.03,Wallet,Success
PAY00088691,INV00110739,C0018309,28-12-2025,1481.87,RTGS,Success
PAY00088692,INV00110740,C0018309,08-11-2025,1444.24,Debit Card,Success
PAY00088693,INV00110741,C0018309,07-10-2025,1374.5,Auto Debit,Success
PAY00088694,INV00110742,C0018309,08-09-2025,1603.57,UPI,Success
PAY00088695,INV00110743,C0018309,17-08-2025,1363.56,Cash,Success
PAY00088696,INV00110744,C0018309,23-07-2025,1437.42,UPI,Success
PAY00088697,INV00110747,C0018310,08-04-2026,740.4,RTGS,Success
PAY00088698,INV00110751,C0018310,03-12-2025,645.29,Debit Card,Success
PAY00088699,INV00110752,C0018310,10-11-2025,671.31,Credit Card,Success
PAY00088700,INV00110753,C0018310,11-10-2025,626.77,Credit Card,Success
PAY00088701,INV00110755,C0018310,19-09-2025,728.96,UPI,Success
PAY00088702,INV00110756,C0018310,04-08-2025,680.75,IMPS,Success
PAY00088703,INV00110757,C0018310,06-07-2025,623.62,UPI,Success
PAY00088704,INV00110758,C0018310,19-06-2025,739.4,Net Banking,Success
PAY00088705,INV00110760,C0018311,29-04-2026,400.16,IMPS,Success
PAY00088706,INV00110761,C0018311,08-02-2026,380.02,Wallet,Success
PAY00088707,INV00110763,C0018311,01-12-2025,423.35,UPI,Success
PAY00088708,INV00110764,C0018311,07-11-2025,398.17,UPI,Success
PAY00088709,INV00110765,C0018311,02-10-2025,398.91,Debit Card,Success
PAY00088710,INV00110766,C0018311,15-10-2025,406.14,UPI,Success
PAY00088711,INV00110767,C0018311,04-08-2025,416.83,UPI,Success
PAY00088712,INV00110768,C0018311,17-07-2025,444.71,Credit Card,Success
PAY00088713,INV00110770,C0018311,07-05-2025,395.72,Auto Debit,Success
PAY00088714,INV00110771,C0018312,31-03-2026,1305.66,Wallet,Success
PAY00088715,INV00110772,C0018312,06-03-2026,1643.35,Net Banking,Success
PAY00088716,INV00110774,C0018312,31-12-2025,1709.94,Wallet,Success
PAY00088717,INV00110775,C0018312,08-12-2025,1571.45,UPI,Success
PAY00088718,INV00110778,C0018312,04-10-2025,1436.13,NEFT,Success
PAY00088719,INV00110779,C0018312,15-08-2025,1503.64,UPI,Success
PAY00088720,INV00110780,C0018312,07-07-2025,1654.47,Net Banking,Success
PAY00088721,INV00110781,C0018312,11-06-2025,1825.12,Net Banking,Success
PAY00088722,INV00110782,C0018312,11-05-2025,1373.26,UPI,Success
PAY00088723,INV00110783,C0018313,03-04-2026,558.8,Credit Card,Success
PAY00088724,INV00110784,C0018313,12-03-2026,589.93,Debit Card,Success
PAY00088725,INV00110785,C0018313,02-02-2026,584.08,UPI,Success
PAY00088726,INV00110786,C0018313,27-01-2026,497.77,UPI,Success
PAY00088727,INV00110787,C0018313,02-12-2025,621.57,Auto Debit,Success
PAY00088728,INV00110788,C0018313,04-12-2025,615.96,Credit Card,Success
PAY00088729,INV00110789,C0018313,15-11-2025,579.97,Debit Card,Success
PAY00088730,INV00110790,C0018313,11-09-2025,620.53,UPI,Success
PAY00088731,INV00110791,C0018313,22-09-2025,527.19,Wallet,Success
PAY00088732,INV00110792,C0018313,23-08-2025,574.8,UPI,Success
PAY00088733,INV00110793,C0018313,27-07-2025,613.75,UPI,Success
PAY00088734,INV00110794,C0018313,14-05-2025,585.39,UPI,Success
PAY00088735,INV00110795,C0018315,31-03-2026,816.16,Wallet,Success
PAY00088736,INV00110796,C0018315,08-03-2026,756.36,Cash,Success
PAY00088737,INV00110797,C0018315,05-02-2026,795.13,Wallet,Success
PAY00088738,INV00110798,C0018315,11-02-2026,720.24,UPI,Success
PAY00088739,INV00110801,C0018315,12-10-2025,800.29,Credit Card,Success
PAY00088740,INV00110802,C0018315,13-09-2025,779.93,Cash,Success
PAY00088741,INV00110803,C0018315,09-08-2025,780.36,Net Banking,Success
PAY00088742,INV00110805,C0018315,04-06-2025,838.61,Auto Debit,Success
PAY00088743,INV00110807,C0018316,06-04-2026,548.48,UPI,Success
PAY00088744,INV00110808,C0018316,23-03-2026,626.24,Cash,Success
PAY00088745,INV00110809,C0018316,15-02-2026,660.78,IMPS,Success
PAY00088746,INV00110811,C0018316,14-01-2026,570.81,Debit Card,Success
PAY00088747,INV00110812,C0018316,07-11-2025,584.36,Debit Card,Success
PAY00088748,INV00110814,C0018317,13-04-2026,732.89,UPI,Success
PAY00088749,INV00110815,C0018317,10-03-2026,829.39,UPI,Success
PAY00088750,INV00110816,C0018317,05-02-2026,809.39,Credit Card,Success
PAY00088751,INV00110817,C0018317,03-01-2026,848.15,UPI,Success
PAY00088752,INV00110818,C0018317,22-12-2025,865.07,Credit Card,Success
PAY00088753,INV00110819,C0018317,14-11-2025,848.09,RTGS,Success
PAY00088754,INV00110820,C0018317,08-10-2025,815.37,Auto Debit,Success
PAY00088755,INV00110821,C0018317,04-09-2025,790.13,UPI,Success
PAY00088756,INV00110822,C0018317,04-08-2025,785.14,UPI,Success
PAY00088757,INV00110825,C0018317,11-06-2025,814.98,Wallet,Success
PAY00088758,INV00110826,C0018320,05-04-2026,4504.24,UPI,Success
PAY00088759,INV00110827,C0018320,19-04-2026,4790.68,Credit Card,Success
PAY00088760,INV00110828,C0018320,01-02-2026,4678.0,Debit Card,Success
PAY00088761,INV00110830,C0018320,12-12-2025,4925.91,UPI,Success
PAY00088762,INV00110831,C0018320,12-11-2025,4969.74,Credit Card,Success
PAY00088763,INV00110832,C0018320,23-10-2025,4880.14,UPI,Success
PAY00088764,INV00110833,C0018320,29-09-2025,4829.1,Cash,Success
PAY00088765,INV00110834,C0018320,06-08-2025,4729.62,RTGS,Success
PAY00088766,INV00110835,C0018320,12-07-2025,4794.88,Debit Card,Success
PAY00088767,INV00110836,C0018320,07-06-2025,4467.63,UPI,Success
PAY00088768,INV00110837,C0018320,09-05-2025,5022.13,UPI,Success
PAY00088769,INV00110839,C0018321,02-03-2026,1094.95,Credit Card,Success
PAY00088770,INV00110840,C0018321,31-01-2026,1157.13,Auto Debit,Success
PAY00088771,INV00110841,C0018321,09-02-2026,1166.96,UPI,Success
PAY00088772,INV00110842,C0018321,05-12-2025,1170.51,UPI,Success
PAY00088773,INV00110844,C0018321,08-11-2025,1123.8,Debit Card,Success
PAY00088774,INV00110845,C0018321,13-09-2025,1271.33,IMPS,Success
PAY00088775,INV00110846,C0018321,11-08-2025,1130.37,Debit Card,Success
PAY00088776,INV00110849,C0018321,16-05-2025,1335.44,UPI,Success
PAY00088777,INV00110852,C0018322,10-02-2026,620.13,IMPS,Success
PAY00088778,INV00110853,C0018322,26-02-2026,625.71,UPI,Success
PAY00088779,INV00110854,C0018322,12-01-2026,636.59,UPI,Success
PAY00088780,INV00110855,C0018322,08-11-2025,594.98,Debit Card,Success
PAY00088781,INV00110856,C0018322,05-10-2025,573.44,Cash,Success
PAY00088782,INV00110857,C0018322,16-09-2025,556.16,Wallet,Success
PAY00088783,INV00110858,C0018322,05-08-2025,612.96,UPI,Success
PAY00088784,INV00110859,C0018322,04-07-2025,611.76,UPI,Success
PAY00088785,INV00110860,C0018322,05-06-2025,548.82,Cash,Success
PAY00088786,INV00110862,C0018324,31-08-2025,1215.33,Wallet,Success
PAY00088787,INV00110863,C0018324,06-08-2025,1161.46,UPI,Success
PAY00088788,INV00110864,C0018324,11-07-2025,1125.18,Net Banking,Success
PAY00088789,INV00110865,C0018324,08-06-2025,1265.81,UPI,Success
PAY00088790,INV00110866,C0018324,10-05-2025,1257.68,UPI,Success
PAY00088791,INV00110867,C0018324,07-05-2025,1269.7,Wallet,Success
PAY00088792,INV00110868,C0018324,16-03-2025,1170.51,UPI,Success
PAY00088793,INV00110870,C0018324,29-12-2024,1220.56,Auto Debit,Success
PAY00088794,INV00110871,C0018328,25-05-2026,1124.55,Wallet,Success
PAY00088795,INV00110872,C0018328,13-03-2026,1176.12,NEFT,Success
PAY00088796,INV00110873,C0018328,08-02-2026,1177.44,Wallet,Success
PAY00088797,INV00110874,C0018328,26-02-2026,1285.5,UPI,Success
PAY00088798,INV00110875,C0018328,10-01-2026,1296.82,Wallet,Success
PAY00088799,INV00110876,C0018328,04-11-2025,1194.5,Net Banking,Success
PAY00088800,INV00110877,C0018328,15-10-2025,1094.72,UPI,Success
PAY00088801,INV00110878,C0018328,15-09-2025,1145.36,UPI,Success
PAY00088802,INV00110879,C0018328,21-09-2025,1122.83,Net Banking,Success
PAY00088803,INV00110880,C0018328,30-07-2025,1187.15,UPI,Success
PAY00088804,INV00110881,C0018328,15-06-2025,1220.89,UPI,Success
PAY00088805,INV00110883,C0018330,09-05-2026,1415.89,Net Banking,Success
PAY00088806,INV00110885,C0018330,30-01-2026,1512.11,IMPS,Success
PAY00088807,INV00110886,C0018330,06-01-2026,1488.56,UPI,Success
PAY00088808,INV00110887,C0018330,07-12-2025,1350.09,UPI,Success
PAY00088809,INV00110888,C0018330,11-12-2025,1367.31,RTGS,Success
PAY00088810,INV00110889,C0018330,12-10-2025,1533.15,UPI,Success
PAY00088811,INV00110890,C0018330,10-09-2025,1327.69,UPI,Success
PAY00088812,INV00110891,C0018330,10-08-2025,1357.01,UPI,Success
PAY00088813,INV00110892,C0018330,09-07-2025,1454.24,UPI,Success
PAY00088814,INV00110893,C0018330,09-07-2025,1344.87,NEFT,Success
PAY00088815,INV00110894,C0018330,13-05-2025,1418.35,Cash,Success
PAY00088816,INV00110897,C0018331,10-02-2026,10043.82,UPI,Success
PAY00088817,INV00110898,C0018331,12-01-2026,9641.13,UPI,Success
PAY00088818,INV00110899,C0018331,12-01-2026,10612.25,UPI,Success
PAY00088819,INV00110900,C0018331,15-11-2025,9928.53,Wallet,Success
PAY00088820,INV00110901,C0018331,02-11-2025,9596.02,Cash,Success
PAY00088821,INV00110902,C0018331,09-09-2025,9921.5,UPI,Success
PAY00088822,INV00110903,C0018331,12-08-2025,10531.29,UPI,Success
PAY00088823,INV00110904,C0018331,10-07-2025,11301.56,Wallet,Success
PAY00088824,INV00110905,C0018331,12-06-2025,10240.49,Debit Card,Success
PAY00088825,INV00110906,C0018331,06-05-2025,9901.43,UPI,Success
PAY00088826,INV00110907,C0018334,22-04-2026,800.51,UPI,Success
PAY00088827,INV00110908,C0018334,06-03-2026,850.46,Auto Debit,Success
PAY00088828,INV00110909,C0018334,10-02-2026,895.82,Net Banking,Success
PAY00088829,INV00110910,C0018334,19-01-2026,765.47,Debit Card,Success
PAY00088830,INV00110912,C0018334,04-11-2025,835.33,UPI,Success
PAY00088831,INV00110914,C0018334,16-09-2025,894.05,NEFT,Success
PAY00088832,INV00110915,C0018334,04-08-2025,823.17,UPI,Success
PAY00088833,INV00110916,C0018334,12-07-2025,842.81,Debit Card,Success
PAY00088834,INV00110917,C0018334,17-06-2025,772.63,UPI,Success
PAY00088835,INV00110918,C0018334,15-05-2025,813.0,UPI,Success
PAY00088836,INV00110919,C0018336,04-04-2026,11063.67,UPI,Success
PAY00088837,INV00110921,C0018336,13-02-2026,9758.56,UPI,Success
PAY00088838,INV00110922,C0018336,28-02-2026,9112.74,UPI,Success
PAY00088839,INV00110923,C0018336,05-12-2025,10463.17,Credit Card,Success
PAY00088840,INV00110926,C0018336,05-09-2025,9726.61,Net Banking,Success
PAY00088841,INV00110927,C0018336,21-09-2025,8525.56,Debit Card,Success
PAY00088842,INV00110928,C0018336,02-08-2025,10529.95,Credit Card,Success
PAY00088843,INV00110929,C0018336,17-06-2025,9682.18,UPI,Success
PAY00088844,INV00110930,C0018336,11-05-2025,9771.82,Credit Card,Success
PAY00088845,INV00110931,C0018337,14-04-2026,4995.91,Debit Card,Success
PAY00088846,INV00110932,C0018337,12-03-2026,4647.76,Wallet,Success
PAY00088847,INV00110933,C0018337,05-03-2026,4417.74,UPI,Success
PAY00088848,INV00110934,C0018337,10-02-2026,5241.39,UPI,Success
PAY00088849,INV00110935,C0018337,02-01-2026,5079.61,Cash,Success
PAY00088850,INV00110936,C0018337,09-11-2025,4824.64,Credit Card,Success
PAY00088851,INV00110937,C0018337,08-10-2025,4886.21,Cash,Success
PAY00088852,INV00110938,C0018337,12-09-2025,4940.52,Debit Card,Success
PAY00088853,INV00110939,C0018337,05-09-2025,4057.94,Cash,Success
PAY00088854,INV00110940,C0018337,16-08-2025,5044.71,Debit Card,Success
PAY00088855,INV00110941,C0018337,17-06-2025,5117.84,UPI,Success
PAY00088856,INV00110942,C0018337,08-05-2025,5278.39,Debit Card,Success
PAY00088857,INV00110943,C0018338,14-07-2025,867.36,Debit Card,Success
PAY00088858,INV00110944,C0018338,28-04-2025,768.5,UPI,Success
PAY00088859,INV00110945,C0018338,25-05-2025,931.94,UPI,Success
PAY00088860,INV00110946,C0018338,08-03-2025,777.27,Credit Card,Success
PAY00088861,INV00110948,C0018338,11-01-2025,937.93,RTGS,Success
PAY00088862,INV00110949,C0018338,03-12-2024,812.68,Credit Card,Success
PAY00088863,INV00110950,C0018338,25-12-2024,780.85,Cash,Success
PAY00088864,INV00110951,C0018338,29-09-2024,871.17,Debit Card,Success
PAY00088865,INV00110952,C0018338,11-09-2024,813.56,Net Banking,Success
PAY00088866,INV00110953,C0018338,06-08-2024,840.51,Debit Card,Success
PAY00088867,INV00110954,C0018338,01-07-2024,763.57,Auto Debit,Success
PAY00088868,INV00110955,C0018340,09-04-2026,684.82,Debit Card,Success
PAY00088869,INV00110956,C0018340,18-03-2026,658.05,Net Banking,Success
PAY00088870,INV00110957,C0018340,05-02-2026,661.41,Debit Card,Success
PAY00088871,INV00110958,C0018340,15-02-2026,691.54,UPI,Success
PAY00088872,INV00110959,C0018340,02-12-2025,674.04,UPI,Success
PAY00088873,INV00110960,C0018340,12-11-2025,705.76,UPI,Success
PAY00088874,INV00110964,C0018340,26-08-2025,678.02,Credit Card,Success
PAY00088875,INV00110965,C0018340,05-06-2025,749.8,UPI,Success
PAY00088876,INV00110966,C0018340,10-05-2025,579.01,UPI,Success
PAY00088877,INV00110967,C0018341,17-02-2026,1607.41,Debit Card,Success
PAY00088878,INV00110968,C0018343,04-04-2026,1213.33,UPI,Success
PAY00088879,INV00110969,C0018343,08-03-2026,1211.33,Debit Card,Success
PAY00088880,INV00110970,C0018343,11-02-2026,1261.08,Credit Card,Success
PAY00088881,INV00110971,C0018343,21-02-2026,1182.19,Credit Card,Success
PAY00088882,INV00110973,C0018343,04-11-2025,1266.14,UPI,Success
PAY00088883,INV00110974,C0018343,15-10-2025,1172.55,UPI,Success
PAY00088884,INV00110975,C0018343,03-10-2025,1041.23,IMPS,Success
PAY00088885,INV00110976,C0018343,08-08-2025,1271.05,IMPS,Success
PAY00088886,INV00110977,C0018343,31-07-2025,1226.11,IMPS,Success
PAY00088887,INV00110978,C0018343,13-06-2025,1107.06,Net Banking,Success
PAY00088888,INV00110979,C0018343,13-05-2025,1133.84,UPI,Success
PAY00088889,INV00110980,C0018344,09-04-2026,1453.39,UPI,Success
PAY00088890,INV00110981,C0018344,07-03-2026,1499.57,UPI,Success
PAY00088891,INV00110982,C0018344,07-02-2026,1392.75,Auto Debit,Success
PAY00088892,INV00110983,C0018344,17-01-2026,1397.82,Net Banking,Success
PAY00088893,INV00110984,C0018344,06-12-2025,1434.1,Credit Card,Success
PAY00088894,INV00110985,C0018344,07-11-2025,1178.24,UPI,Success
PAY00088895,INV00110986,C0018344,10-10-2025,1257.87,Credit Card,Success
PAY00088896,INV00110987,C0018344,13-09-2025,1425.99,Debit Card,Success
PAY00088897,INV00110989,C0018344,15-07-2025,1418.82,Debit Card,Success
PAY00088898,INV00110990,C0018344,04-06-2025,1501.46,UPI,Success
PAY00088899,INV00110991,C0018344,08-05-2025,1534.89,Credit Card,Success
PAY00088900,INV00110992,C0018348,01-05-2026,1065.27,IMPS,Success
PAY00088901,INV00110995,C0018348,11-01-2026,969.28,Credit Card,Success
PAY00088902,INV00110996,C0018348,03-12-2025,1094.51,Net Banking,Success
PAY00088903,INV00110997,C0018348,08-11-2025,1010.01,Debit Card,Success
PAY00088904,INV00110998,C0018348,14-10-2025,998.76,UPI,Success
PAY00088905,INV00110999,C0018348,08-10-2025,1243.7,NEFT,Success
PAY00088906,INV00111000,C0018348,14-08-2025,1019.11,UPI,Success
PAY00088907,INV00111002,C0018348,01-08-2025,993.88,Credit Card,Success
PAY00088908,INV00111003,C0018348,10-05-2025,1077.67,RTGS,Success
PAY00088909,INV00111004,C0018349,20-02-2024,1124.62,Credit Card,Success
PAY00088910,INV00111005,C0018349,29-11-2023,1056.82,Credit Card,Success
PAY00088911,INV00111006,C0018349,14-12-2023,1001.53,Debit Card,Success
PAY00088912,INV00111007,C0018350,14-04-2026,589.45,Debit Card,Success
PAY00088913,INV00111008,C0018350,25-03-2026,574.49,Credit Card,Success
PAY00088914,INV00111009,C0018350,31-01-2026,640.26,UPI,Success
PAY00088915,INV00111011,C0018350,17-12-2025,607.15,UPI,Success
PAY00088916,INV00111012,C0018350,07-12-2025,587.69,Credit Card,Success
PAY00088917,INV00111013,C0018350,09-10-2025,617.0,UPI,Success
PAY00088918,INV00111015,C0018350,10-08-2025,609.93,Net Banking,Success
PAY00088919,INV00111016,C0018350,18-07-2025,546.79,Wallet,Success
PAY00088920,INV00111017,C0018350,13-06-2025,665.08,UPI,Success
PAY00088921,INV00111018,C0018350,08-05-2025,563.76,UPI,Success
PAY00088922,INV00111020,C0018351,05-03-2026,993.62,Credit Card,Success
PAY00088923,INV00111021,C0018351,11-02-2026,913.04,Debit Card,Success
PAY00088924,INV00111023,C0018351,23-12-2025,1070.31,Net Banking,Success
PAY00088925,INV00111024,C0018351,01-12-2025,911.53,Net Banking,Success
PAY00088926,INV00111026,C0018351,07-09-2025,914.84,UPI,Success
PAY00088927,INV00111028,C0018351,23-07-2025,921.63,Debit Card,Success
PAY00088928,INV00111029,C0018351,13-06-2025,976.77,Debit Card,Success
PAY00088929,INV00111030,C0018351,10-06-2025,935.35,UPI,Success
PAY00088930,INV00111031,C0018353,10-04-2026,859.0,Auto Debit,Success
PAY00088931,INV00111032,C0018353,22-03-2026,819.95,Net Banking,Success
PAY00088932,INV00111033,C0018353,18-03-2026,822.86,Cash,Success
PAY00088933,INV00111035,C0018353,12-12-2025,827.32,Auto Debit,Success
PAY00088934,INV00111037,C0018353,16-10-2025,782.03,UPI,Success
PAY00088935,INV00111038,C0018353,30-10-2025,795.92,Wallet,Success
PAY00088936,INV00111039,C0018353,06-08-2025,916.27,UPI,Success
PAY00088937,INV00111040,C0018353,04-07-2025,763.14,UPI,Success
PAY00088938,INV00111041,C0018353,15-06-2025,821.7,Wallet,Success
PAY00088939,INV00111042,C0018353,19-05-2025,764.91,RTGS,Success
PAY00088940,INV00111044,C0018354,08-03-2026,1231.97,UPI,Success
PAY00088941,INV00111045,C0018354,15-02-2026,1179.22,Net Banking,Success
PAY00088942,INV00111047,C0018354,16-01-2026,1197.88,Credit Card,Success
PAY00088943,INV00111048,C0018354,13-11-2025,1209.75,Debit Card,Success
PAY00088944,INV00111049,C0018354,05-10-2025,1124.53,UPI,Success
PAY00088945,INV00111050,C0018354,16-09-2025,1053.7,IMPS,Success
PAY00088946,INV00111051,C0018354,15-08-2025,1267.24,Net Banking,Success
PAY00088947,INV00111052,C0018354,08-07-2025,1266.64,UPI,Success
PAY00088948,INV00111053,C0018354,10-06-2025,1204.3,UPI,Success
PAY00088949,INV00111055,C0018355,10-04-2026,550.55,UPI,Success
PAY00088950,INV00111056,C0018355,12-03-2026,653.06,UPI,Success
PAY00088951,INV00111057,C0018355,31-01-2026,601.25,Cash,Success
PAY00088952,INV00111058,C0018355,03-01-2026,578.08,IMPS,Success
PAY00088953,INV00111059,C0018355,14-12-2025,580.08,Auto Debit,Success
PAY00088954,INV00111060,C0018355,05-11-2025,617.94,UPI,Success
PAY00088955,INV00111061,C0018355,02-11-2025,640.92,Wallet,Success
PAY00088956,INV00111062,C0018355,13-09-2025,547.46,Cash,Success
PAY00088957,INV00111063,C0018355,10-08-2025,616.23,UPI,Success
PAY00088958,INV00111064,C0018355,12-07-2025,618.07,UPI,Success
PAY00088959,INV00111065,C0018355,03-07-2025,633.45,UPI,Success
PAY00088960,INV00111066,C0018355,17-06-2025,571.93,Credit Card,Success
PAY00088961,INV00111068,C0018356,07-04-2026,1075.94,UPI,Success
PAY00088962,INV00111069,C0018356,08-02-2026,1250.32,UPI,Success
PAY00088963,INV00111071,C0018356,15-12-2025,1189.89,UPI,Success
PAY00088964,INV00111072,C0018356,15-11-2025,1161.04,Auto Debit,Success
PAY00088965,INV00111073,C0018356,13-10-2025,1143.21,Net Banking,Success
PAY00088966,INV00111074,C0018356,13-09-2025,1114.59,NEFT,Success
PAY00088967,INV00111075,C0018356,16-08-2025,1257.89,Cash,Success
PAY00088968,INV00111076,C0018356,05-07-2025,1131.7,Wallet,Success
PAY00088969,INV00111077,C0018356,06-07-2025,1113.75,Credit Card,Success
PAY00088970,INV00111078,C0018356,16-05-2025,1213.43,UPI,Success
PAY00088971,INV00111080,C0018357,29-03-2026,4633.91,UPI,Success
PAY00088972,INV00111081,C0018357,01-02-2026,4637.14,UPI,Success
PAY00088973,INV00111082,C0018357,01-01-2026,5586.67,UPI,Success
PAY00088974,INV00111083,C0018357,08-12-2025,4923.75,UPI,Success
PAY00088975,INV00111084,C0018357,17-12-2025,4757.45,Net Banking,Success
PAY00088976,INV00111085,C0018357,13-10-2025,4713.33,Cash,Success
PAY00088977,INV00111087,C0018357,16-08-2025,5116.31,Net Banking,Success
PAY00088978,INV00111088,C0018357,09-07-2025,5117.7,UPI,Success
PAY00088979,INV00111090,C0018357,06-05-2025,4790.53,Debit Card,Success
PAY00088980,INV00111091,C0018360,11-04-2026,1233.09,Credit Card,Success
PAY00088981,INV00111092,C0018360,12-03-2026,1199.71,Auto Debit,Success
PAY00088982,INV00111093,C0018360,30-01-2026,1168.96,Credit Card,Success
PAY00088983,INV00111095,C0018360,02-12-2025,1208.27,UPI,Success
PAY00088984,INV00111096,C0018360,06-11-2025,1130.75,Wallet,Success
PAY00088985,INV00111097,C0018360,02-10-2025,1188.25,Credit Card,Success
PAY00088986,INV00111100,C0018360,28-08-2025,1084.53,Net Banking,Success
PAY00088987,INV00111101,C0018360,05-06-2025,1256.91,Credit Card,Success
PAY00088988,INV00111104,C0018361,18-12-2024,1258.52,Cash,Success
PAY00088989,INV00111105,C0018361,19-11-2024,1179.55,Net Banking,Success
PAY00088990,INV00111107,C0018361,02-11-2024,1325.98,Debit Card,Success
PAY00088991,INV00111108,C0018361,17-08-2024,1206.86,Debit Card,Success
PAY00088992,INV00111109,C0018361,13-08-2024,1154.38,IMPS,Success
PAY00088993,INV00111110,C0018361,08-07-2024,1229.29,UPI,Success
PAY00088994,INV00111111,C0018361,18-05-2024,1167.52,UPI,Success
PAY00088995,INV00111112,C0018361,23-04-2024,1181.52,UPI,Success
PAY00088996,INV00111114,C0018361,01-03-2024,1163.02,Credit Card,Success
PAY00088997,INV00111116,C0018367,08-03-2026,803.79,UPI,Success
PAY00088998,INV00111118,C0018367,02-01-2026,875.05,Debit Card,Success
PAY00088999,INV00111120,C0018367,18-11-2025,778.58,Credit Card,Success
PAY00089000,INV00111121,C0018367,11-10-2025,814.96,Credit Card,Success
PAY00089001,INV00111123,C0018367,14-08-2025,853.47,Debit Card,Success
PAY00089002,INV00111125,C0018367,14-07-2025,892.2,UPI,Success
PAY00089003,INV00111126,C0018367,06-05-2025,777.49,UPI,Success
PAY00089004,INV00111127,C0018368,16-03-2026,582.47,UPI,Success
PAY00089005,INV00111128,C0018371,10-04-2026,1522.88,Debit Card,Success
PAY00089006,INV00111129,C0018371,02-03-2026,1772.07,Debit Card,Success
PAY00089007,INV00111131,C0018371,31-12-2025,1845.5,UPI,Success
PAY00089008,INV00111133,C0018371,04-11-2025,1623.6,Auto Debit,Success
PAY00089009,INV00111134,C0018371,19-10-2025,1868.72,Debit Card,Success
PAY00089010,INV00111135,C0018371,04-09-2025,1859.05,RTGS,Success
PAY00089011,INV00111136,C0018371,14-08-2025,1615.87,Auto Debit,Success
PAY00089012,INV00111137,C0018371,10-07-2025,1745.27,Net Banking,Success
PAY00089013,INV00111138,C0018371,10-06-2025,1695.35,Credit Card,Success
PAY00089014,INV00111139,C0018371,05-05-2025,1814.39,Cash,Success
PAY00089015,INV00111140,C0018375,19-05-2026,654.42,Credit Card,Success
PAY00089016,INV00111142,C0018375,31-01-2026,698.44,Debit Card,Success
PAY00089017,INV00111143,C0018375,02-01-2026,691.1,Debit Card,Success
PAY00089018,INV00111144,C0018375,08-12-2025,697.11,Net Banking,Success
PAY00089019,INV00111145,C0018375,06-12-2025,722.49,Debit Card,Success
PAY00089020,INV00111146,C0018375,04-10-2025,627.08,Net Banking,Success
PAY00089021,INV00111147,C0018375,13-09-2025,726.09,UPI,Success
PAY00089022,INV00111148,C0018375,07-08-2025,666.09,UPI,Success
PAY00089023,INV00111149,C0018375,30-07-2025,689.17,UPI,Success
PAY00089024,INV00111150,C0018375,25-06-2025,737.0,UPI,Success
PAY00089025,INV00111152,C0018380,14-04-2026,934.31,UPI,Success
PAY00089026,INV00111153,C0018380,15-03-2026,863.08,UPI,Success
PAY00089027,INV00111154,C0018380,10-03-2026,835.97,UPI,Success
PAY00089028,INV00111155,C0018380,06-01-2026,805.83,RTGS,Success
PAY00089029,INV00111156,C0018380,06-12-2025,900.42,Cash,Success
PAY00089030,INV00111158,C0018380,02-10-2025,829.16,Credit Card,Success
PAY00089031,INV00111159,C0018380,14-10-2025,888.56,UPI,Success
PAY00089032,INV00111161,C0018380,05-07-2025,921.27,UPI,Success
PAY00089033,INV00111162,C0018380,07-06-2025,845.23,UPI,Success
PAY00089034,INV00111163,C0018380,06-06-2025,825.01,Net Banking,Success
PAY00089035,INV00111165,C0018382,13-03-2026,1615.0,Wallet,Success
PAY00089036,INV00111166,C0018382,10-02-2026,1467.55,Credit Card,Success
PAY00089037,INV00111167,C0018382,21-02-2026,1356.55,Auto Debit,Success
PAY00089038,INV00111168,C0018382,13-12-2025,1477.94,Auto Debit,Success
PAY00089039,INV00111172,C0018382,07-08-2025,1486.94,UPI,Success
PAY00089040,INV00111173,C0018382,04-08-2025,1516.81,UPI,Success
PAY00089041,INV00111174,C0018382,13-06-2025,1252.37,Auto Debit,Success
PAY00089042,INV00111177,C0018385,11-03-2026,1141.05,Debit Card,Success
PAY00089043,INV00111178,C0018385,08-03-2026,1241.45,Credit Card,Success
PAY00089044,INV00111179,C0018385,13-02-2026,1116.6,UPI,Success
PAY00089045,INV00111180,C0018385,02-12-2025,1201.0,UPI,Success
PAY00089046,INV00111181,C0018385,28-12-2025,1191.49,Net Banking,Success
PAY00089047,INV00111182,C0018385,08-10-2025,1098.77,Debit Card,Success
PAY00089048,INV00111183,C0018385,05-09-2025,1029.97,Cash,Success
PAY00089049,INV00111184,C0018385,18-09-2025,1171.0,Cash,Success
PAY00089050,INV00111185,C0018385,12-07-2025,1199.54,UPI,Success
PAY00089051,INV00111187,C0018385,17-05-2025,1112.98,Credit Card,Success
PAY00089052,INV00111188,C0018386,31-03-2026,801.55,Cash,Success
